product_id,concern,label,sources,category
8070,oiliness,1,category:facial cleanser,facial cleanser
10472,wrinkle,1,category:serums essences,serums essences
12251,acne,0,,cc cream
8207,acne,0,,facial moisturizer treatment
1118,wrinkle,1,category:around eye cream,around eye cream
1771,eyebag,0,,mask
2492,acne,1,category:toners astringents,toners astringents
16230,redness,1,category:facial cleanser,facial cleanser
1936,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
9099,oiliness,0,,serums essences
6476,age,1,category:facial moisturizer treatment,facial moisturizer treatment
1084,moisture,1,ingredient,facial cleanser
3872,oiliness,1,category:mask,mask
5176,oiliness,0,,serums essences
9811,eyebag,0,,serums essences
13079,moisture,1,category:serums essences|ingredient,serums essences
16261,age,0,,around eye cream
15560,age,0,,toners astringents
14018,redness,1,category:around eye cream|ingredient,around eye cream
5704,wrinkle,0,,makeup remover
9703,acne,0,,facial moisturizer treatment
13729,acne,0,,facial moisturizer treatment
15858,redness,0,,facial moisturizer treatment
13695,wrinkle,0,,toners astringents
15554,age,1,category:serums essences,serums essences
5449,acne,0,,serums essences
6282,acne,1,ingredient,serums essences
16421,wrinkle,1,category:around eye cream,around eye cream
13411,moisture,0,,facial cleanser
12500,age,1,category:serums essences,serums essences
9912,acne,0,,facial moisturizer treatment
13512,acne,0,,facial moisturizer treatment
2960,redness,1,category:facial cleanser,facial cleanser
3035,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
5381,acne,0,ingredient_negative,oil controller
13324,oiliness,1,category:mask,mask
14131,acne,1,category:facial cleanser,facial cleanser
10504,acne,0,,serums essences
6253,wrinkle,0,,facial cleanser
6750,moisture,1,category:mask|ingredient,mask
11997,wrinkle,0,,facial cleanser
8119,acne,0,,serums essences
7590,wrinkle,0,,toners astringents
3470,oiliness,1,category:facial cleanser,facial cleanser
10533,eyebag,0,,facial cleanser
7774,redness,1,ingredient,anti aging
5271,eyebag,0,,toners astringents
3675,age,0,,around eye cream
13740,age,1,category:serums essences,serums essences
12936,moisture,1,category:serums essences|ingredient,serums essences
10646,moisture,1,category:mask,mask
15262,eyebag,0,,facial moisturizer treatment
774,moisture,1,ingredient,facial cleanser
5194,age,0,,mask
14915,oiliness,0,,serums essences
7250,redness,0,,facial moisturizer treatment
10135,eyebag,0,,facial moisturizer treatment
8493,moisture,1,category:serums essences|ingredient,serums essences
7992,wrinkle,1,category:serums essences,serums essences
8836,redness,0,,mask
4142,wrinkle,1,category:serums essences,serums essences
13139,wrinkle,0,,facial cleanser
6355,moisture,1,ingredient,toners astringents
2368,moisture,1,ingredient,facial cleanser
10632,acne,0,,serums essences
3002,wrinkle,1,category:serums essences,serums essences
10717,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
13504,age,0,,makeup remover
14661,oiliness,0,,serums essences
3133,redness,1,category:facial cleanser,facial cleanser
14821,redness,1,category:around eye cream|ingredient,around eye cream
13603,wrinkle,0,,toners astringents
16427,age,0,,cc cream
3360,redness,0,,mask
10917,redness,1,category:around eye cream,around eye cream
10764,oiliness,0,,anti aging
6972,wrinkle,1,category:serums essences,serums essences
12870,age,0,,bb cream
8561,moisture,1,category:mask|ingredient,mask
6530,redness,1,category:facial cleanser,facial cleanser
719,eyebag,0,,mask
3802,acne,0,,makeup remover
12515,oiliness,1,category:mask,mask
7123,moisture,0,,toners astringents
13849,age,0,,facial cleanser
5956,redness,0,,facial moisturizer treatment
378,acne,1,category:toners astringents|ingredient,toners astringents
1396,moisture,1,ingredient,facial cleanser
14558,acne,1,category:facial cleanser,facial cleanser
15747,eyebag,0,,facial cleanser
1402,acne,0,,serums essences
8765,age,1,category:serums essences,serums essences
9282,eyebag,0,,toners astringents
15925,oiliness,1,category:facial cleanser,facial cleanser
12692,redness,1,category:facial cleanser,facial cleanser
3221,acne,1,category:mask,mask
15606,eyebag,0,,facial moisturizer treatment
5330,moisture,1,ingredient,facial cleanser
7699,oiliness,1,category:mask,mask
584,age,0,,bb cream
1762,eyebag,0,,serums essences
5448,age,0,,mask
961,acne,0,,facial moisturizer treatment
9330,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
12630,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
9113,eyebag,0,,mask
13166,acne,0,,facial moisturizer treatment
16006,age,0,,makeup remover
15891,eyebag,0,,facial cleanser
4448,moisture,0,,toners astringents
3730,redness,0,,bb cream
1221,oiliness,1,category:facial cleanser,facial cleanser
15577,oiliness,1,category:mask,mask
3728,age,0,,cc cream
3878,redness,0,,mask
1584,age,0,,mask
685,redness,0,,anti aging
6514,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
13613,age,0,,mask
10445,eyebag,0,,facial cleanser
8316,moisture,1,category:serums essences,serums essences
5501,oiliness,0,,serums essences
4724,acne,0,,serums essences
4883,eyebag,0,,toners astringents
9602,moisture,0,,facial cleanser
6054,moisture,1,ingredient,facial cleanser
2720,acne,1,category:mask|ingredient,mask
6040,oiliness,0,,serums essences
6859,age,1,category:facial moisturizer treatment,facial moisturizer treatment
1328,moisture,1,category:serums essences|ingredient,serums essences
7947,age,0,,around eye cream
831,acne,0,,makeup remover
10243,age,1,category:serums essences,serums essences
582,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
4871,wrinkle,0,,bb cream
3087,acne,0,,facial moisturizer treatment
11681,wrinkle,0,,toners astringents
3422,redness,0,,facial moisturizer treatment
11994,eyebag,0,,toners astringents
5522,wrinkle,1,category:around eye cream,around eye cream
13267,redness,1,category:facial cleanser,facial cleanser
6272,redness,1,category:toners astringents|ingredient,toners astringents
740,age,1,category:serums essences,serums essences
3392,wrinkle,0,,facial cleanser
4347,age,1,category:serums essences,serums essences
15267,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
7983,age,1,category:serums essences,serums essences
6267,eyebag,0,,toners astringents
197,oiliness,1,category:facial cleanser,facial cleanser
625,redness,1,category:around eye cream|ingredient,around eye cream
5550,wrinkle,1,category:serums essences,serums essences
10,redness,0,,serums essences
13289,moisture,1,category:serums essences|ingredient,serums essences
7955,oiliness,0,,serums essences
3052,redness,0,,mask
7032,wrinkle,0,,facial cleanser
12729,eyebag,0,,facial cleanser
9272,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
10475,wrinkle,0,,mask
2744,acne,1,category:toners astringents,toners astringents
4025,wrinkle,1,category:around eye cream,around eye cream
15092,eyebag,0,,mask
10114,wrinkle,0,,facial cleanser
12106,redness,0,,mask
16034,oiliness,0,,around eye cream
2196,acne,0,,makeup remover
3090,oiliness,1,category:mask,mask
919,age,0,,makeup remover
6880,redness,0,,serums essences
14307,oiliness,1,category:mask,mask
5557,age,0,,around eye cream
1044,wrinkle,0,,mask
12665,acne,1,category:mask,mask
9261,oiliness,1,category:facial cleanser,facial cleanser
16,oiliness,1,category:facial cleanser,facial cleanser
13620,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
421,wrinkle,0,,facial cleanser
5909,acne,1,category:mask,mask
10002,acne,0,,serums essences
13798,moisture,1,category:mask|ingredient,mask
11688,acne,1,category:facial cleanser,facial cleanser
6023,moisture,1,ingredient,toners astringents
10260,age,0,,toners astringents
1761,eyebag,0,,facial cleanser
472,oiliness,1,category:facial cleanser,facial cleanser
7898,eyebag,0,,facial moisturizer treatment
55,moisture,1,ingredient,facial cleanser
16165,eyebag,0,,facial moisturizer treatment
12642,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
16252,acne,1,ingredient,serums essences
15518,moisture,1,ingredient,around eye cream
4183,eyebag,0,,anti aging
7024,eyebag,0,,serums essences
12962,redness,1,category:facial cleanser,facial cleanser
15494,eyebag,0,,facial cleanser
9985,acne,1,category:mask,mask
13733,wrinkle,1,category:serums essences,serums essences
2797,moisture,0,category_negative:oil controller,oil controller
14000,acne,1,category:toners astringents,toners astringents
14699,wrinkle,0,,cc cream
6182,redness,1,ingredient,facial moisturizer treatment
11561,eyebag,0,,mask
5719,oiliness,1,category:toners astringents,toners astringents
16151,eyebag,0,,facial cleanser
8643,wrinkle,0,,facial cleanser
14336,redness,1,category:around eye cream,around eye cream
12878,moisture,1,category:serums essences|ingredient,serums essences
7746,redness,0,,serums essences
8814,age,0,,mask
15150,wrinkle,0,,mask
1643,moisture,0,,facial cleanser
7760,acne,1,category:mask,mask
11108,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
9141,age,0,,facial cleanser
13880,eyebag,0,,toners astringents
8891,age,0,,facial cleanser
6646,moisture,1,ingredient,cc cream
12021,wrinkle,0,,facial cleanser
4465,acne,0,,facial moisturizer treatment
8116,age,1,category:facial moisturizer treatment,facial moisturizer treatment
13847,wrinkle,1,category:serums essences,serums essences
7965,age,0,,facial cleanser
13370,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
164,moisture,1,category:mask|ingredient,mask
6970,redness,0,,serums essences
5579,eyebag,0,,facial moisturizer treatment
8224,age,1,category:serums essences,serums essences
2887,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
11854,redness,0,,serums essences
13464,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
11262,moisture,1,ingredient,toners astringents
2921,oiliness,0,,around eye cream
7156,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
1828,acne,1,category:toners astringents,toners astringents
6245,oiliness,0,,serums essences
12994,oiliness,0,,around eye cream
12099,acne,0,,cc cream
14525,age,0,,makeup remover
15091,eyebag,0,,bb cream
12105,wrinkle,0,,makeup remover
12472,age,1,category:facial moisturizer treatment,facial moisturizer treatment
8218,wrinkle,0,,mask
12070,redness,0,,serums essences
13074,wrinkle,1,category:serums essences,serums essences
6224,oiliness,1,category:facial cleanser,facial cleanser
2759,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
6890,wrinkle,0,,facial cleanser
6070,wrinkle,1,category:around eye cream,around eye cream
14276,wrinkle,1,category:serums essences,serums essences
4629,moisture,1,category:serums essences|ingredient,serums essences
3597,redness,0,,mask
11567,age,0,,facial cleanser
7434,oiliness,0,,serums essences
952,eyebag,0,,anti aging
8810,moisture,1,category:makeup remover,makeup remover
12048,oiliness,0,,makeup remover
13063,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
4844,redness,1,category:facial cleanser,facial cleanser
3937,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
146,eyebag,0,,facial moisturizer treatment
9688,moisture,0,,facial cleanser
1128,wrinkle,0,,mask
7264,redness,0,,mask
1481,acne,1,category:mask,mask
15337,redness,0,,anti aging
13270,redness,1,category:facial cleanser,facial cleanser
8328,redness,0,,serums essences
7486,acne,1,category:mask,mask
14496,redness,0,,mask
16269,moisture,1,category:serums essences|ingredient,serums essences
4175,moisture,1,category:serums essences|ingredient,serums essences
9436,moisture,0,,toners astringents
6507,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
15687,age,0,,toners astringents
9009,wrinkle,0,,facial cleanser
4760,eyebag,0,,mask
4918,moisture,1,ingredient,facial cleanser
2931,eyebag,0,,bb cream
1120,eyebag,0,,toners astringents
2485,oiliness,0,,serums essences
4002,moisture,1,category:serums essences|ingredient,serums essences
15895,eyebag,0,,facial moisturizer treatment
6390,acne,0,,facial moisturizer treatment
7440,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
8833,oiliness,1,category:mask,mask
15724,age,0,,around eye cream
10824,acne,0,,facial moisturizer treatment
13569,oiliness,0,,makeup remover
15600,redness,0,,mask
7550,wrinkle,0,,mask
16517,oiliness,0,,serums essences
2192,age,0,,mask
10382,eyebag,0,,serums essences
5566,redness,1,category:facial cleanser,facial cleanser
12008,wrinkle,1,category:serums essences,serums essences
7763,age,1,category:facial moisturizer treatment,facial moisturizer treatment
6666,wrinkle,0,,mask
6560,age,0,,around eye cream
5336,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
5921,eyebag,0,,serums essences
16007,wrinkle,0,,mask
7229,oiliness,0,,around eye cream
9292,redness,1,category:facial cleanser,facial cleanser
8538,moisture,1,category:serums essences|ingredient,serums essences
1171,eyebag,0,,serums essences
5057,wrinkle,0,,facial cleanser
6696,oiliness,0,,makeup remover
6853,redness,1,category:facial cleanser,facial cleanser
7604,oiliness,1,category:mask,mask
4043,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
528,age,0,,mask
8313,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
14711,moisture,1,ingredient,bb cream
12208,age,0,,toners astringents
5666,wrinkle,1,category:serums essences,serums essences
16282,acne,1,category:facial cleanser,facial cleanser
12435,age,0,,cc cream
495,redness,0,,mask
6377,age,0,,mask
3849,oiliness,1,category:facial cleanser,facial cleanser
11003,moisture,1,ingredient,facial cleanser
15957,acne,0,,serums essences
1213,redness,0,,facial moisturizer treatment
7137,moisture,1,category:serums essences,serums essences
3364,age,0,,facial cleanser
15301,oiliness,0,,cc cream
9608,acne,1,category:facial cleanser,facial cleanser
10680,acne,0,,serums essences
6903,eyebag,0,,facial moisturizer treatment
13630,oiliness,1,category:facial cleanser,facial cleanser
16185,acne,1,category:mask,mask
5325,wrinkle,1,category:serums essences|ingredient,serums essences
6870,acne,0,,serums essences
12324,wrinkle,1,category:serums essences,serums essences
7715,moisture,1,ingredient,bb cream
3474,age,0,,mask
2104,redness,0,,bb cream
15447,wrinkle,0,,mask
8320,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
12840,redness,1,ingredient,facial moisturizer treatment
4742,acne,0,,around eye cream
4771,eyebag,0,,facial cleanser
4706,moisture,1,category:mask|ingredient,mask
5640,redness,1,category:facial cleanser,facial cleanser
16338,wrinkle,0,,mask
13797,moisture,1,category:serums essences|ingredient,serums essences
2734,moisture,1,category:serums essences|ingredient,serums essences
580,age,0,,mask
13613,redness,0,,mask
14248,oiliness,1,category:facial cleanser|ingredient,facial cleanser
14111,redness,0,,facial moisturizer treatment
3767,wrinkle,1,category:serums essences,serums essences
14923,redness,0,,anti aging
13805,age,1,category:facial moisturizer treatment,facial moisturizer treatment
5165,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
14049,moisture,1,category:serums essences,serums essences
12261,wrinkle,0,,facial cleanser
12114,acne,0,,facial moisturizer treatment
2634,oiliness,0,,serums essences
3725,oiliness,0,,serums essences
6321,eyebag,0,,facial cleanser
15607,moisture,1,ingredient,anti aging
8333,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
16199,oiliness,0,,makeup remover
16512,moisture,0,,facial cleanser
2285,age,1,category:serums essences|ingredient,serums essences
4226,acne,0,,serums essences
16217,redness,1,category:around eye cream|ingredient,around eye cream
8234,eyebag,0,,facial cleanser
2265,age,0,,makeup remover
1305,moisture,1,category:serums essences|ingredient,serums essences
9605,oiliness,0,,around eye cream
3685,redness,0,,serums essences
5522,age,0,,around eye cream
11381,oiliness,0,,serums essences
3262,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
10810,redness,0,,facial moisturizer treatment
7837,moisture,1,category:serums essences,serums essences
6904,moisture,1,ingredient,toners astringents
16002,acne,0,,serums essences
9814,eyebag,0,,facial moisturizer treatment
16171,moisture,1,ingredient,around eye cream
1884,age,0,,mask
15332,eyebag,0,,facial cleanser
11889,eyebag,0,,serums essences
4097,oiliness,1,category:facial cleanser,facial cleanser
15728,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
14770,oiliness,1,category:facial cleanser,facial cleanser
12016,oiliness,1,category:facial cleanser,facial cleanser
10003,acne,0,,facial moisturizer treatment
1232,eyebag,0,,toners astringents
8684,age,1,category:serums essences,serums essences
1281,eyebag,0,,mask
4497,oiliness,1,category:facial cleanser,facial cleanser
502,acne,1,category:mask,mask
2195,age,0,,pore strips
2803,oiliness,1,category:facial cleanser,facial cleanser
11645,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
2868,moisture,1,category:mask,mask
4453,age,1,category:serums essences,serums essences
5719,moisture,0,,toners astringents
1398,moisture,1,ingredient,facial cleanser
14498,age,0,,around eye cream
7207,wrinkle,0,,mask
988,oiliness,0,,anti aging
768,age,0,,facial cleanser
12810,redness,1,category:facial cleanser,facial cleanser
15812,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
5620,moisture,0,,facial cleanser
7232,acne,0,,facial moisturizer treatment
14173,acne,0,,serums essences
5056,redness,1,category:facial cleanser,facial cleanser
3701,eyebag,0,,mask
3334,moisture,1,category:serums essences|ingredient,serums essences
15629,redness,0,,facial moisturizer treatment
12751,oiliness,0,,serums essences
13021,redness,0,,mask
6846,age,1,category:serums essences,serums essences
2034,acne,0,,facial moisturizer treatment
9541,oiliness,0,,serums essences
13323,redness,1,category:facial cleanser,facial cleanser
1169,redness,0,,mask
9669,oiliness,1,category:toners astringents,toners astringents
9160,moisture,1,ingredient,around eye cream
10158,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
1374,wrinkle,1,category:serums essences,serums essences
8893,moisture,1,category:mask|ingredient,mask
3850,wrinkle,1,category:serums essences|ingredient,serums essences
7902,eyebag,0,,serums essences
1037,wrinkle,0,,cc cream
119,age,1,category:serums essences,serums essences
7300,oiliness,1,category:toners astringents,toners astringents
2090,moisture,1,ingredient,facial cleanser
15044,redness,1,category:toners astringents,toners astringents
4423,moisture,1,ingredient,facial cleanser
13900,oiliness,0,,around eye cream
10709,wrinkle,0,,facial cleanser
12672,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
8691,moisture,1,category:serums essences|ingredient,serums essences
15398,moisture,1,ingredient,facial cleanser
6938,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
5773,age,0,,toners astringents
9389,acne,0,,serums essences
12969,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
468,eyebag,1,category:around eye cream,around eye cream
11878,oiliness,1,category:mask,mask
3208,redness,1,ingredient,facial moisturizer treatment
7724,moisture,1,category:mask|ingredient,mask
12410,eyebag,0,,facial cleanser
658,acne,0,,facial moisturizer treatment
3092,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
16045,age,0,,mask
4629,eyebag,0,,serums essences
5597,eyebag,0,,toners astringents
15009,oiliness,0,,around eye cream
5836,acne,1,category:mask,mask
7851,eyebag,0,,facial moisturizer treatment
1804,oiliness,1,category:toners astringents,toners astringents
6940,redness,1,category:makeup remover,makeup remover
4671,age,0,,facial cleanser
3270,moisture,0,,around eye cream
9076,age,0,,facial cleanser
9542,age,1,category:facial moisturizer treatment,facial moisturizer treatment
2804,moisture,1,category:serums essences|ingredient,serums essences
11525,eyebag,0,,facial moisturizer treatment
12200,eyebag,0,,facial moisturizer treatment
15972,redness,1,category:around eye cream|ingredient,around eye cream
13558,acne,0,,serums essences
5368,oiliness,0,,serums essences
6156,eyebag,0,,toners astringents
16107,wrinkle,1,category:serums essences,serums essences
398,redness,0,,mask
4435,age,1,category:serums essences,serums essences
14096,age,1,category:serums essences,serums essences
12339,age,0,,facial cleanser
12817,moisture,1,category:mask|ingredient,mask
6837,acne,0,,facial moisturizer treatment
15101,eyebag,0,,facial cleanser
6339,eyebag,0,,facial cleanser
1194,wrinkle,0,,bb cream
2362,acne,0,,anti aging
13314,wrinkle,0,,makeup remover
14313,wrinkle,1,category:serums essences,serums essences
9517,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
9461,acne,1,category:facial cleanser,facial cleanser
15758,moisture,1,ingredient,facial cleanser
11829,oiliness,0,,serums essences
7856,oiliness,1,category:mask,mask
8958,acne,1,category:mask,mask
3328,wrinkle,1,category:serums essences,serums essences
3385,redness,0,,facial moisturizer treatment
4703,redness,0,,mask
12520,moisture,1,category:serums essences|ingredient,serums essences
10474,age,1,category:facial moisturizer treatment,facial moisturizer treatment
7134,wrinkle,1,category:serums essences,serums essences
2661,oiliness,0,,serums essences
14929,acne,0,,facial moisturizer treatment
4232,redness,1,category:toners astringents,toners astringents
2802,acne,1,category:mask,mask
15104,acne,0,,serums essences
12722,age,0,,mask
16089,moisture,0,,facial cleanser
8287,acne,0,,serums essences
12208,eyebag,0,,toners astringents
3298,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
9665,redness,0,,mask
2171,redness,1,ingredient,serums essences
14689,oiliness,0,,makeup remover
5376,oiliness,1,category:facial cleanser|ingredient,facial cleanser
1389,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
11285,redness,0,,facial moisturizer treatment
10217,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
2395,oiliness,1,category:mask,mask
7090,moisture,1,category:serums essences|ingredient,serums essences
5601,eyebag,0,,mask
468,acne,0,,around eye cream
11955,eyebag,0,,serums essences
7523,redness,0,,serums essences
5437,oiliness,1,category:facial cleanser,facial cleanser
15206,oiliness,0,,anti aging
5260,age,0,,cc cream
10996,moisture,1,ingredient,facial cleanser
2137,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
2453,acne,1,category:toners astringents,toners astringents
1033,acne,1,category:mask,mask
16476,moisture,1,ingredient,facial cleanser
1029,redness,0,,serums essences
2249,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
1596,wrinkle,0,,makeup remover
9151,oiliness,0,,serums essences
5843,redness,0,,mask
308,wrinkle,0,,facial cleanser
14309,redness,1,category:around eye cream|ingredient,around eye cream
7061,age,0,,facial cleanser
11909,oiliness,1,category:mask,mask
10291,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
8118,redness,1,category:facial cleanser|ingredient,facial cleanser
12380,acne,1,category:mask,mask
11327,moisture,1,ingredient,around eye cream
12386,moisture,1,ingredient,around eye cream
5864,eyebag,0,,facial cleanser
7690,age,1,category:serums essences,serums essences
4107,wrinkle,0,,facial cleanser
15908,redness,1,category:facial cleanser,facial cleanser
5680,redness,0,,mask
9915,redness,1,category:facial cleanser,facial cleanser
8188,redness,1,category:around eye cream,around eye cream
2773,eyebag,0,,facial cleanser
13042,moisture,0,,facial cleanser
6668,age,0,,facial cleanser
11336,eyebag,0,,mask
1467,moisture,0,,facial cleanser
2397,wrinkle,0,,mask
233,wrinkle,0,,facial cleanser
16486,wrinkle,0,,facial cleanser
15814,age,1,category:serums essences,serums essences
7669,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
506,wrinkle,0,,toners astringents
769,acne,1,category:mask,mask
1489,wrinkle,0,,bb cream
14754,eyebag,0,,facial cleanser
11383,acne,1,category:mask,mask
5462,eyebag,0,,toners astringents
5702,wrinkle,0,,facial cleanser
13100,eyebag,1,category:around eye cream|ingredient,around eye cream
10399,age,0,,facial cleanser
11283,wrinkle,0,,facial cleanser
14347,oiliness,1,category:mask,mask
11076,oiliness,0,,makeup remover
11186,redness,0,,serums essences
11368,acne,0,,facial moisturizer treatment
1595,eyebag,0,,mask
12471,age,0,,facial cleanser
9987,oiliness,0,,cc cream
3039,eyebag,0,,facial cleanser
5097,wrinkle,1,category:serums essences,serums essences
16177,acne,1,category:mask,mask
6077,redness,1,category:around eye cream,around eye cream
9753,redness,0,,facial moisturizer treatment
11622,eyebag,0,,toners astringents
1538,age,0,,facial cleanser
7440,eyebag,0,,facial moisturizer treatment
10772,acne,1,category:facial cleanser,facial cleanser
10744,redness,0,,facial moisturizer treatment
14710,redness,0,,mask
4342,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
15462,acne,0,,facial moisturizer treatment
10906,acne,1,category:facial cleanser,facial cleanser
2713,oiliness,1,category:mask,mask
11402,eyebag,0,,facial moisturizer treatment
2039,age,1,category:facial moisturizer treatment,facial moisturizer treatment
15436,acne,0,,bb cream
14378,oiliness,1,category:facial cleanser,facial cleanser
15086,acne,0,,facial moisturizer treatment
1200,oiliness,1,category:toners astringents,toners astringents
3646,moisture,1,category:serums essences,serums essences
15687,moisture,1,ingredient,toners astringents
3167,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
4528,age,0,,facial cleanser
6607,wrinkle,0,,toners astringents
7421,age,0,,facial cleanser
3980,oiliness,1,category:mask,mask
3796,acne,0,,around eye cream
6106,acne,1,category:pore strips,pore strips
337,wrinkle,1,category:anti aging,anti aging
13742,oiliness,1,category:mask,mask
16465,acne,0,,serums essences
15770,redness,0,,mask
5973,oiliness,1,category:facial cleanser,facial cleanser
11445,age,0,,facial cleanser
3939,acne,1,category:facial cleanser,facial cleanser
3941,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
2949,wrinkle,1,category:serums essences,serums essences
6366,age,0,,around eye cream
10062,age,0,,toners astringents
7070,age,1,category:serums essences,serums essences
3916,moisture,1,category:mask|ingredient,mask
5200,acne,1,category:mask,mask
13069,wrinkle,1,category:serums essences,serums essences
8875,moisture,1,category:serums essences|ingredient,serums essences
16210,wrinkle,1,category:serums essences,serums essences
6416,wrinkle,0,,facial cleanser
16076,redness,0,,cc cream
6597,age,1,category:serums essences,serums essences
16058,acne,0,,facial moisturizer treatment
1011,eyebag,0,,facial moisturizer treatment
206,age,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
11917,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
14310,age,1,category:facial moisturizer treatment,facial moisturizer treatment
16039,moisture,1,category:serums essences|ingredient,serums essences
1419,age,1,category:anti aging,anti aging
11743,moisture,1,category:serums essences|ingredient,serums essences
6222,redness,0,,mask
4369,redness,1,category:facial cleanser,facial cleanser
9537,redness,1,category:facial cleanser,facial cleanser
10076,redness,1,ingredient,facial moisturizer treatment
10066,redness,0,,serums essences
6362,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
12664,oiliness,0,,around eye cream
6436,eyebag,0,,anti aging
7450,moisture,1,category:mask,mask
11432,eyebag,0,,mask
7376,moisture,1,category:serums essences|ingredient,serums essences
69,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
7458,oiliness,0,,serums essences
7151,wrinkle,1,category:serums essences,serums essences
12077,acne,0,,around eye cream
13312,oiliness,0,,around eye cream
1571,wrinkle,0,,makeup remover
13885,moisture,1,category:mask|ingredient,mask
12906,redness,0,,mask
11877,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
14982,wrinkle,1,category:serums essences,serums essences
6390,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
12024,redness,0,,facial moisturizer treatment
6369,acne,0,,bb cream
12017,acne,0,,facial moisturizer treatment
5209,oiliness,1,category:facial cleanser,facial cleanser
5486,wrinkle,0,,mask
160,oiliness,0,,anti aging
7563,eyebag,0,,mask
7923,oiliness,1,category:mask,mask
2418,age,0,,mask
12939,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
10527,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
1186,age,0,,facial cleanser
86,oiliness,1,category:toners astringents,toners astringents
14965,acne,0,,cc cream
422,oiliness,1,category:facial cleanser,facial cleanser
7188,acne,1,category:facial cleanser,facial cleanser
12042,age,0,,facial cleanser
5070,acne,0,,facial moisturizer treatment
10255,wrinkle,0,,mask
8538,age,1,category:serums essences,serums essences
14114,eyebag,0,,mask
6955,eyebag,0,,mask
7861,moisture,1,ingredient,around eye cream
10821,acne,0,,serums essences
1221,acne,1,category:facial cleanser,facial cleanser
7409,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
11890,age,0,,toners astringents
5181,redness,1,category:facial cleanser,facial cleanser
15417,acne,1,category:mask,mask
10095,acne,0,,facial moisturizer treatment
883,oiliness,1,category:facial cleanser,facial cleanser
3334,acne,0,,serums essences
10469,wrinkle,0,,mask
775,redness,1,category:around eye cream,around eye cream
1139,eyebag,0,,makeup remover
3384,acne,1,category:toners astringents,toners astringents
9962,oiliness,0,,bb cream
